Stagione,Competizione,Turno,Girone,Data,Casa,GolCasa,GolFuori,Fuori,FPCasa,FPFuori
2025-26,supercoppa-europea,Finale,,2025-09-27,ARR,1,1,MGP,68.0,71.0
